SampleID,Cq_SAMP_B2M,Cq_SAMP_Tel,RTL_PU_CAL,RTL_resp_CAL,RTL_No_CAL,RTL_NO_CAL_Corrected,Plate,ExtrMethod
42,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
42,25.22169894,13.96734928,0.875659711,1.148,0.000731869,0.782541352,PlateExtr 2,SP
42,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
42,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
42,25.28935252,13.58742492,0.80390389,1.121,0.000599735,1.038635744,PlateExtr 3,SP
42,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
42,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
42,25.24610021,13.96740504,0.911530381,1.074,0.000681236,0.792323342,PlateExtr 4,SP
42,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
42,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
43,27.06924292,15.36788098,0.815678633,0.815678633,0.000683151,1.042459932,Puregene 1,PU
43,NA,NA,NA,NA,NA,NA,Puregene 1,PU
43,NA,NA,NA,NA,NA,NA,Puregene 1,PU
43,27.0402708,15.68540056,0.852048904,0.852048904,0.000769304,0.838884108,Puregene 2,PU
43,NA,NA,NA,NA,NA,NA,Puregene 2,PU
43,NA,NA,NA,NA,NA,NA,Puregene 2,PU
43,27.62882297,16.21833832,0.870599426,0.870599426,0.000765769,0.868114096,Puregene 3,PU
43,NA,NA,NA,NA,NA,NA,Puregene 3,PU
43,NA,NA,NA,NA,NA,NA,Puregene 3,PU
43,27.6277771,16.62717743,0.806497472,0.806497472,0.000950181,0.67187085,Puregene 4,PU
43,NA,NA,NA,NA,NA,NA,Puregene 4,PU
43,NA,NA,NA,NA,NA,NA,Puregene 4,PU
43,26.55750746,15.16988922,0.774771129,1.020104354,0.000665865,0.861600032,SpinColumn 1,SC
43,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
43,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
43,26.36484732,15.39272759,0.827840341,1.016694585,0.000777771,0.668263812,SpinColumn 2,SC
43,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
43,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
43,26.53338597,15.41238454,0.790978081,0.914,0.000719563,0.733437794,SpinColumn 3,SC
43,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
43,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
43,26.67818398,15.90463336,0.703865189,0.8954623,0.000894908,0.597089835,SpinColumn 4,SC
43,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
43,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
43,25.68083158,14.41370949,0.606833388,0.868237521,0.000790732,0.795292354,PlateExtr 1,SP
43,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
43,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
43,25.69915033,14.82836181,0.697379652,0.914,0.000918967,0.623219736,PlateExtr 2,SP
43,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
43,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
43,26.17693304,14.54962947,0.771777772,1.077,0.000624699,0.997129122,PlateExtr 3,SP
43,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
43,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
43,26.08519216,15.28908136,0.68909186,0.812,0.000901139,0.598974617,PlateExtr 4,SP
43,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
43,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
44,25.70857412,14.05558894,0.796790532,0.796790532,0.000699345,1.018320405,Puregene 1,PU
44,NA,NA,NA,NA,NA,NA,Puregene 1,PU
44,NA,NA,NA,NA,NA,NA,Puregene 1,PU
44,25.72367004,14.28322331,0.901374193,0.901374193,0.000727206,0.887447276,Puregene 2,PU
44,NA,NA,NA,NA,NA,NA,Puregene 2,PU
44,NA,NA,NA,NA,NA,NA,Puregene 2,PU
44,25.86903807,14.11389096,1.086626432,1.086626432,0.00061353,1.083524408,Puregene 3,PU
44,NA,NA,NA,NA,NA,NA,Puregene 3,PU
44,NA,NA,NA,NA,NA,NA,Puregene 3,PU
44,25.7595961,14.45369859,0.977892182,0.977892182,0.000783643,0.814655064,Puregene 4,PU
44,NA,NA,NA,NA,NA,NA,Puregene 4,PU
44,NA,NA,NA,NA,NA,NA,Puregene 4,PU
44,25.72492595,14.43657845,0.723020947,0.951967347,0.000713525,0.804050186,SpinColumn 1,SC
44,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
44,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
44,25.62072402,14.67952377,0.802327058,0.985360987,0.000802504,0.64766853,SpinColumn 2,SC
44,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
44,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
44,25.79194466,14.6185595,0.807561236,0.933,0.000704786,0.748814597,SpinColumn 3,SC
44,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
44,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
44,25.8108671,14.88518595,0.760552979,0.96758091,0.000828206,0.645178168,SpinColumn 4,SC
44,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
44,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
44,25.42118085,14.13672752,0.612217035,0.875940269,0.000783778,0.802347953,PlateExtr 1,SP
44,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
44,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
44,25.38001453,14.36423497,0.758599513,0.994,0.000844805,0.677929431,PlateExtr 2,SP
44,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
44,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
44,25.41069594,14.0583652,0.647613016,0.903,0.000744471,0.836709507,PlateExtr 3,SP
44,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
44,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
44,25.33642644,14.3373941,0.769973665,0.907,0.000806479,0.669278963,PlateExtr 4,SP
44,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
44,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
45,26.21533891,14.51419461,0.819313915,0.819313915,0.000680119,1.047105917,Puregene 1,PU
45,NA,NA,NA,NA,NA,NA,Puregene 1,PU
45,NA,NA,NA,NA,NA,NA,Puregene 1,PU
45,26.28547681,14.95666752,0.838997782,0.838997782,0.000781271,0.826034633,Puregene 2,PU
45,NA,NA,NA,NA,NA,NA,Puregene 2,PU
45,NA,NA,NA,NA,NA,NA,Puregene 2,PU
45,26.40452396,14.72236241,1.036480997,1.036480997,0.000643213,1.033522125,Puregene 3,PU
45,NA,NA,NA,NA,NA,NA,Puregene 3,PU
45,NA,NA,NA,NA,NA,NA,Puregene 3,PU
45,26.24789636,15.2217469,0.819445553,0.819445553,0.000935167,0.682657537,Puregene 4,PU
45,NA,NA,NA,NA,NA,NA,Puregene 4,PU
45,NA,NA,NA,NA,NA,NA,Puregene 4,PU
45,25.90900676,14.69708074,0.690617699,0.909303529,0.000747003,0.768015492,SpinColumn 1,SC
45,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
45,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
45,25.71336602,15.0365786,0.683405732,0.839310278,0.00094215,0.55167077,SpinColumn 2,SC
45,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
45,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
45,25.8615601,14.85937572,0.727760815,0.841,0.000782068,0.674819318,SpinColumn 3,SC
45,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
45,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
45,25.76227006,15.09830646,0.648054497,0.82445954,0.000971978,0.549745547,SpinColumn 4,SC
45,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
45,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
45,25.57994653,14.18144875,0.657637821,0.940926856,0.000729645,0.86187468,PlateExtr 1,SP
45,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
45,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
45,25.52894139,14.53151218,0.751686566,0.985,0.000852574,0.671751613,PlateExtr 2,SP
45,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
45,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
45,25.55351309,14.08583732,0.696285258,0.971,0.00069243,0.899593558,PlateExtr 3,SP
45,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
45,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
45,25.4556597,14.41902146,0.789387324,0.93,0.000786645,0.686153761,PlateExtr 4,SP
45,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
45,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
46,26.05743092,13.9914808,1.033891158,1.033891158,0.000538965,1.321341592,Puregene 1,PU
46,NA,NA,NA,NA,NA,NA,Puregene 1,PU
46,NA,NA,NA,NA,NA,NA,Puregene 1,PU
46,26.06322051,14.22694361,1.158354097,1.158354097,0.000565876,1.14045665,Puregene 2,PU
46,NA,NA,NA,NA,NA,NA,Puregene 2,PU
46,NA,NA,NA,NA,NA,NA,Puregene 2,PU
46,26.20007425,14.16658132,1.295306473,1.295306473,0.000514687,1.291608712,Puregene 3,PU
46,NA,NA,NA,NA,NA,NA,Puregene 3,PU
46,NA,NA,NA,NA,NA,NA,Puregene 3,PU
46,26.06598644,14.38961149,1.236027229,1.236027229,0.000619985,1.02970027,Puregene 4,PU
46,NA,NA,NA,NA,NA,NA,Puregene 4,PU
46,NA,NA,NA,NA,NA,NA,Puregene 4,PU
46,25.39993717,13.8917264,0.826483359,1.088191392,0.000624203,0.91910767,SpinColumn 1,SC
46,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
46,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
46,25.37956874,14.23461757,0.905346387,1.111881994,0.000711187,0.730829605,SpinColumn 2,SC
46,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
46,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
46,25.42074789,14.10075161,0.878594944,1.015,0.000647805,0.814680902,SpinColumn 3,SC
46,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
46,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
46,25.43760558,14.36649329,0.825531657,1.050247245,0.000763017,0.700299668,SpinColumn 4,SC
46,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
46,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
46,24.68575126,13.19483687,0.691791087,0.989792241,0.000693623,0.906634629,PlateExtr 1,SP
46,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
46,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
46,24.69155997,13.42937405,0.873458958,1.145,0.000733713,0.780574631,PlateExtr 2,SP
46,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
46,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
46,24.78849543,13.16218314,0.764666048,1.067,0.000630509,0.987940847,PlateExtr 3,SP
46,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
46,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
46,24.75106295,13.42450424,0.930715903,1.096,0.000667194,0.808999835,PlateExtr 4,SP
46,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
46,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
47,26.11940263,14.01140716,1.06152774,1.06152774,0.000524933,1.356661903,Puregene 1,PU
47,NA,NA,NA,NA,NA,NA,Puregene 1,PU
47,NA,NA,NA,NA,NA,NA,Puregene 1,PU
47,26.25689207,14.26562049,1.277787132,1.277787132,0.000512984,1.258044354,Puregene 2,PU
47,NA,NA,NA,NA,NA,NA,Puregene 2,PU
47,NA,NA,NA,NA,NA,NA,Puregene 2,PU
47,26.25879714,14.15144908,1.357186913,1.357186913,0.00049122,1.35331251,Puregene 3,PU
47,NA,NA,NA,NA,NA,NA,Puregene 3,PU
47,NA,NA,NA,NA,NA,NA,Puregene 3,PU
47,25.99990978,14.37106946,1.199423702,1.199423702,0.000638906,0.999206878,Puregene 4,PU
47,NA,NA,NA,NA,NA,NA,Puregene 4,PU
47,NA,NA,NA,NA,NA,NA,Puregene 4,PU
47,25.44700768,13.83696913,0.880848064,1.159770817,0.000585678,0.979565053,SpinColumn 1,SC
47,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
47,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
47,25.22054573,14.18921798,0.842248376,1.034389508,0.000764466,0.679894517,SpinColumn 2,SC
47,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
47,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
47,25.2933969,13.96270887,0.882649402,1.02,0.000644829,0.818440416,SpinColumn 3,SC
47,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
47,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
47,25.39316747,14.15179333,0.914922204,1.163970535,0.000688468,0.776129801,SpinColumn 4,SC
47,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
47,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
47,23.92610777,12.23639065,0.777884203,1.112971477,0.000616856,1.019464935,PlateExtr 1,SP
47,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
47,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
47,23.84992931,12.55969228,0.878309311,1.151,0.000729662,0.784909193,PlateExtr 2,SP
47,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
47,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
48,26.05154205,14.39021522,0.799550635,0.799550635,0.000696931,1.021847897,Puregene 1,PU
48,NA,NA,NA,NA,NA,NA,Puregene 1,PU
48,NA,NA,NA,NA,NA,NA,Puregene 1,PU
48,26.08297525,14.76593879,0.83299787,0.83299787,0.000786898,0.820127423,Puregene 2,PU
48,NA,NA,NA,NA,NA,NA,Puregene 2,PU
48,NA,NA,NA,NA,NA,NA,Puregene 2,PU
48,26.08205414,14.856995,0.776409155,0.776409155,0.000858668,0.774192712,Puregene 3,PU
48,NA,NA,NA,NA,NA,NA,Puregene 3,PU
48,NA,NA,NA,NA,NA,NA,Puregene 3,PU
48,25.97031047,14.87410652,0.856513213,0.856513213,0.000894696,0.713537587,Puregene 4,PU
48,NA,NA,NA,NA,NA,NA,Puregene 4,PU
48,NA,NA,NA,NA,NA,NA,Puregene 4,PU
48,25.38906004,14.45293238,0.579136263,0.762521216,0.000890798,0.64404029,SpinColumn 1,SC
48,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
48,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
48,25.39418789,15.10604237,0.535778871,0.658005475,0.001201747,0.432500824,SpinColumn 2,SC
48,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
48,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
48,25.43946701,14.98848621,0.515445602,0.595,0.001104206,0.477949128,SpinColumn 3,SC
48,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
48,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
48,25.46846586,15.0841148,0.543891127,0.69194216,0.001158127,0.46138361,SpinColumn 4,SC
48,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
48,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
48,25.46404161,14.38690621,0.5388156,0.770919877,0.00089055,0.706150878,PlateExtr 1,SP
48,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
48,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
48,25.42029176,14.73473788,0.620406373,0.813,0.001032982,0.554431862,PlateExtr 2,SP
48,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
48,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
48,25.44085348,14.19968682,0.604558455,0.843,0.000797489,0.781083448,PlateExtr 3,SP
48,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
48,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
48,25.42450543,14.89426638,0.579629474,0.683,0.001071318,0.503827376,PlateExtr 4,SP
48,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
48,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
49,26.19076593,13.61874756,1.424941038,1.424941038,0.000391056,1.821114183,Puregene 1,PU
49,NA,NA,NA,NA,NA,NA,Puregene 1,PU
49,NA,NA,NA,NA,NA,NA,Puregene 1,PU
49,25.97080007,13.84471089,1.392574926,1.392574926,0.0004707,1.371058588,Puregene 2,PU
49,NA,NA,NA,NA,NA,NA,Puregene 2,PU
49,NA,NA,NA,NA,NA,NA,Puregene 2,PU
49,26.17446772,13.73195152,1.678438781,1.678438781,0.000397201,1.673647285,Puregene 3,PU
49,NA,NA,NA,NA,NA,NA,Puregene 3,PU
49,NA,NA,NA,NA,NA,NA,Puregene 3,PU
49,26.1622911,14.04542244,1.632951754,1.632951754,0.000469284,1.360367164,Puregene 4,PU
49,NA,NA,NA,NA,NA,NA,Puregene 4,PU
49,NA,NA,NA,NA,NA,NA,Puregene 4,PU
49,25.70759721,13.90946435,0.992384688,1.306625793,0.000519852,1.103601625,SpinColumn 1,SC
49,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
49,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
49,25.68173719,14.27001236,1.071432082,1.315856623,0.000600944,0.86490021,SpinColumn 2,SC
49,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
49,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
49,25.67482337,14.03377039,1.074237475,1.241,0.000529825,0.996091271,SpinColumn 3,SC
49,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
49,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
49,25.76929918,14.34838071,1.027226314,1.306844622,0.0006132,0.871397534,SpinColumn 4,SC
49,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
49,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
49,25.73666292,13.75411368,0.944299926,1.351073694,0.000508146,1.237562944,PlateExtr 1,SP
49,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
49,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
49,25.68270191,14.02504693,1.127330225,1.477,0.000568483,1.007449027,PlateExtr 2,SP
49,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
49,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
49,25.74960035,13.65635953,1.02779729,1.434,0.00046909,1.327903771,PlateExtr 3,SP
49,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
49,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
49,25.60899424,13.97628199,1.137718279,1.34,0.000545801,0.9889311,PlateExtr 4,SP
49,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
49,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
50,26.02071523,13.69399455,1.220426311,1.220426311,0.000456587,1.559738693,Puregene 1,PU
50,NA,NA,NA,NA,NA,NA,Puregene 1,PU
50,NA,NA,NA,NA,NA,NA,Puregene 1,PU
50,26.05160755,13.91361765,1.402970704,1.402970704,0.000467212,1.381293746,Puregene 2,PU
50,NA,NA,NA,NA,NA,NA,Puregene 2,PU
50,NA,NA,NA,NA,NA,NA,Puregene 2,PU
50,26.11089022,13.85837932,1.488306754,1.488306754,0.000447944,1.484058035,Puregene 3,PU
50,NA,NA,NA,NA,NA,NA,Puregene 3,PU
50,NA,NA,NA,NA,NA,NA,Puregene 3,PU
50,26.17587813,14.23134398,1.464399264,1.464399264,0.000523299,1.219950729,Puregene 4,PU
50,NA,NA,NA,NA,NA,NA,Puregene 4,PU
50,NA,NA,NA,NA,NA,NA,Puregene 4,PU
50,25.83994267,13.94927682,1.052370927,1.385606826,0.00049022,1.170310545,SpinColumn 1,SC
50,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
50,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
50,25.84027358,14.22381203,1.217795758,1.495610073,0.000528718,0.98305047,SpinColumn 2,SC
50,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
50,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
50,25.78232046,14.05340833,1.135657889,1.312,0.00050117,1.05304362,SpinColumn 3,SC
50,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
50,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
50,25.98286508,14.38759604,1.146428686,1.458494728,0.000549441,0.972517073,SpinColumn 4,SC
50,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
50,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
50,25.02922121,13.09870377,0.909794841,1.301704938,0.000527418,1.192341916,PlateExtr 1,SP
50,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
50,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
50,25.00764745,13.316838,1.139740445,1.494,0.000562293,1.018539528,PlateExtr 2,SP
50,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
50,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
50,25.03963391,13.00267903,0.988141515,1.378,0.000487915,1.276668911,PlateExtr 3,SP
50,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
50,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
50,25.06244287,13.35031682,1.183172614,1.394,0.000524833,1.028441068,PlateExtr 4,SP
50,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
50,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
51,26.65826863,14.94191631,0.825303299,0.825303299,0.000675184,1.054760516,Puregene 1,PU
51,NA,NA,NA,NA,NA,NA,Puregene 1,PU
51,NA,NA,NA,NA,NA,NA,Puregene 1,PU
51,26.63517364,15.22594608,0.882496774,0.882496774,0.000742761,0.868861528,Puregene 2,PU
51,NA,NA,NA,NA,NA,NA,Puregene 2,PU
51,NA,NA,NA,NA,NA,NA,Puregene 2,PU
51,26.98767966,15.46217016,0.937537251,0.937537251,0.000711095,0.934860828,Puregene 3,PU
51,NA,NA,NA,NA,NA,NA,Puregene 3,PU
51,NA,NA,NA,NA,NA,NA,Puregene 3,PU
51,27.14011332,16.24965943,0.752190314,0.752190314,0.001018783,0.626629049,Puregene 4,PU
51,NA,NA,NA,NA,NA,NA,Puregene 4,PU
51,NA,NA,NA,NA,NA,NA,Puregene 4,PU
51,26.58966524,15.23228995,0.760563071,1.001397278,0.000678304,0.845799671,SpinColumn 1,SC
51,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
51,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
51,26.65268803,15.65596739,0.844438879,1.037079728,0.000762483,0.681662778,SpinColumn 2,SC
51,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
51,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
51,26.71297354,15.60194812,0.788324552,0.911,0.000721985,0.730977296,SpinColumn 3,SC
51,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
51,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
51,26.88989886,15.88450528,0.813480146,1.034915227,0.000774321,0.690076355,SpinColumn 4,SC
51,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
51,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
51,25.78046576,14.32874379,0.6805934,0.973770953,0.000705035,0.89195937,PlateExtr 1,SP
51,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
51,NA,NA,NA,NA,NA,NA,PlateExtr 1,SP
51,25.58841235,14.64245226,0.729025459,0.955,0.000879076,0.651500305,PlateExtr 2,SP
51,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
51,NA,NA,NA,NA,NA,NA,PlateExtr 2,SP
51,26.01568118,14.5654882,0.690756433,0.964,0.000697973,0.89245037,PlateExtr 3,SP
51,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
51,NA,NA,NA,NA,NA,NA,PlateExtr 3,SP
51,26.1546699,14.88809391,0.91874281,1.082,0.000675888,0.798592551,PlateExtr 4,SP
51,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
51,NA,NA,NA,NA,NA,NA,PlateExtr 4,SP
52,25.9776222,14.05273963,0.945666381,0.945666381,0.000589247,1.208587881,Puregene 1,PU
52,NA,NA,NA,NA,NA,NA,Puregene 1,PU
52,NA,NA,NA,NA,NA,NA,Puregene 1,PU
52,25.96183747,14.20739473,1.099865928,1.099865928,0.000595968,1.082872167,Puregene 2,PU
52,NA,NA,NA,NA,NA,NA,Puregene 2,PU
52,NA,NA,NA,NA,NA,NA,Puregene 2,PU
52,26.02226265,14.13289935,1.182695897,1.182695897,0.000563693,1.17931962,Puregene 3,PU
52,NA,NA,NA,NA,NA,NA,Puregene 3,PU
52,NA,NA,NA,NA,NA,NA,Puregene 3,PU
52,26.03502302,14.33890635,1.251543589,1.251543589,0.000612299,1.042626519,Puregene 4,PU
52,NA,NA,NA,NA,NA,NA,Puregene 4,PU
52,NA,NA,NA,NA,NA,NA,Puregene 4,PU
52,25.77927782,14.07561376,0.93639672,1.232909095,0.000550934,1.041339069,SpinColumn 1,SC
52,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
52,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
52,25.65220555,14.30549907,1.029093441,1.263859317,0.000625668,0.830722871,SpinColumn 2,SC
52,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
52,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
52,25.66762181,14.14309501,0.999952478,1.155,0.000569185,0.927210191,SpinColumn 3,SC
52,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
52,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
52,25.6897021,14.32954787,0.988574619,1.257671661,0.000637175,0.838609247,SpinColumn 4,SC
52,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
52,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
53,26.33551859,14.3990583,0.950818964,0.950818964,0.000586054,1.215173021,Puregene 1,PU
53,NA,NA,NA,NA,NA,NA,Puregene 1,PU
53,NA,NA,NA,NA,NA,NA,Puregene 1,PU
53,26.28571297,14.74641507,0.958969126,0.958969126,0.00068353,0.944152324,Puregene 2,PU
53,NA,NA,NA,NA,NA,NA,Puregene 2,PU
53,NA,NA,NA,NA,NA,NA,Puregene 2,PU
53,26.33541123,14.51385657,1.132301089,1.132301089,0.000588781,1.129068667,Puregene 3,PU
53,NA,NA,NA,NA,NA,NA,Puregene 3,PU
53,NA,NA,NA,NA,NA,NA,Puregene 3,PU
53,26.26665553,14.81249754,1.074068787,1.074068787,0.000713472,0.894777145,Puregene 4,PU
53,NA,NA,NA,NA,NA,NA,Puregene 4,PU
53,NA,NA,NA,NA,NA,NA,Puregene 4,PU
53,26.11992661,14.81284786,0.734071323,0.966516853,0.000702784,0.816338982,SpinColumn 1,SC
53,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
53,NA,NA,NA,NA,NA,NA,SpinColumn 1,SC
53,26.15468078,15.08964308,0.873270564,1.072488751,0.000737309,0.704936795,SpinColumn 2,SC
53,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
53,NA,NA,NA,NA,NA,NA,SpinColumn 2,SC
53,26.16114629,14.9536717,0.829343344,0.958,0.000686276,0.769012151,SpinColumn 3,SC
53,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
53,NA,NA,NA,NA,NA,NA,SpinColumn 3,SC
53,26.25134399,15.18526345,0.834747223,1.061971354,0.000754593,0.70811725,SpinColumn 4,SC
53,NA,NA,NA,NA,NA,NA,SpinColumn 4,SC
